scrubbed_genus,scrubbed_species_binomial,latitude,longitude,extant_of_fossil,date_collected,datasource,dataset,dataowner,custodial_institution_codes,collection_code,datasource_id,is_new_world,on map coded,gbifID(OnlyRecordedForC.pechuelii)
Serjania,Serjania triquetra,9.6805556,-84.25278,extant,1/27/07,MO,NA,NA,NA,NA,280,1,NA,
Serjania,Serjania triquetra,9.680556,-84.252778,extant,1/27/07,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania triquetra,9.680556,-84.252778,extant,1/27/07,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania triquetra,9.680556,-84.252778,extant,1/27/07,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania mexicana,9.716667,-84.25,extant,4/3/97,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania cardiospermoides,9.716667,-84.25,extant,4/3/97,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania mexicana,9.71,-84.25,extant,4/3/97,MO,"CR, MO","CR, MO","CR, MO",NA,280,1,NA,
Serjania,Serjania mexicana,9.716667,-84.25,extant,4/3/97,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania mexicana,9.716667,-84.25,extant,4/3/97,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania rhombea,9.91,-84.25,extant,1/9/66,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Serjania,Serjania cardiospermoides,9.71,-84.25,extant,1/1/97,MO,INB,INB,INB,NA,280,1,NA,
Serjania,Serjania mexicana,9.71,-84.25,extant,4/3/97,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Serjania,Serjania mexicana,9.71,-84.25,extant,1/1/97,MO,INB,INB,INB,NA,280,1,NA,
Serjania,Serjania macrocarpa,9.612222,-84.233333,extant,2/10/06,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania macrocarpa,9.612222,-84.233333,extant,2/10/06,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania mexicana,13.485,-84.233056,extant,4/26/78,GBIF,ENCB-IPN,ENCB-IPN,ENCB-IPN,ENCB,2187,1,NA,
Serjania,Serjania mexicana,13.485,-84.233056,extant,5/7/81,GBIF,ENCB-IPN,ENCB-IPN,ENCB-IPN,ENCB,2187,1,NA,
Serjania,Serjania atrolineata,9.73,-84.23,extant,2/5/95,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Serjania,Serjania atrolineata,9.73,-84.23,extant,2/5/95,MO,"CR, MO","CR, MO","CR, MO",NA,280,1,NA,
Serjania,Serjania rhombea,9.91,-84.23,extant,1/9/66,MO,MO,MO,MO,NA,280,1,NA,
Serjania,Serjania caracasana,9.868889,-84.23,extant,1/23/83,GBIF,ENCB-IPN,ENCB-IPN,ENCB-IPN,ENCB,2187,1,NA,
Serjania,Serjania atrolineata,9.736667,-84.23,extant,2/5/95,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania mexicana,13.48333,-84.21666,extant,4/26/78,MO,MO,MO,MO,NA,280,1,NA,
Serjania,Serjania mexicana,13.48333,-84.21666,extant,3/7/81,MO,MO,MO,MO,NA,280,1,NA,
Serjania,Serjania atrolineata,9.75,-84.2,extant,11/20/94,MO,"CR, MO","CR, MO","CR, MO",NA,280,1,NA,
Serjania,Serjania triquetra,9.780556,-84.195278,extant,11/19/94,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania mexicana,9.938889,-84.194444,extant,5/18/05,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania triquetra,9.78,-84.19,extant,11/19/94,MO,"CR, MO","CR, MO","CR, MO",NA,280,1,NA,
Serjania,Serjania triquetra,9.7875,-84.186111,extant,12/12/01,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania triquetra,9.7875,-84.186111,extant,12/12/01,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania triquetra,9.7875,-84.186111,extant,12/12/01,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania triquetra,9.7875,-84.186111,extant,12/12/01,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania rufisepala,9.757778,-84.183889,extant,1/2/97,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania rufisepala,9.757778,-84.183889,extant,1/2/97,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania rufisepala,9.757778,-84.183889,extant,1/2/97,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania racemosa,9.903151,-84.183799,extant,4/23/05,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania rufisepala,9.75,-84.18,extant,1/1/97,MO,INB,INB,INB,NA,280,1,NA,
Serjania,Serjania rhombea,9.93,-84.18,extant,1/20/84,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Serjania,Serjania rufisepala,9.75,-84.18,extant,1/2/97,MO,"CR, MO","CR, MO","CR, MO",NA,280,1,NA,
Serjania,Serjania goniocarpa,9.77,-84.18,extant,12/12/01,GBIF,MA,MA,MA,MA,3753,1,NA,
Serjania,Serjania triquetra,9.7569444,-84.17556,extant,12/1/02,MO,NA,NA,NA,NA,280,1,NA,
Serjania,Serjania cardiospermoides,9.7569444,-84.17556,extant,12/1/02,MO,NA,NA,NA,NA,280,1,NA,
Serjania,Serjania cardiospermoides,9.756944,-84.175556,extant,12/1/02,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania cardiospermoides,9.756944,-84.175556,extant,12/1/02,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania triquetra,9.756944,-84.175556,extant,12/1/02,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania cardiospermoides,9.756944,-84.175556,extant,12/1/02,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania cardiospermoides,9.756944,-84.175556,extant,12/1/02,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania triquetra,9.756944,-84.175556,extant,12/1/02,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania triquetra,9.756944,-84.175556,extant,12/1/02,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania cardiospermoides,9.756944,-84.175556,extant,12/1/02,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania cardiospermoides,9.756944,-84.175556,extant,12/1/02,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania triquetra,9.756944,-84.175556,extant,12/1/02,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania cardiospermoides,9.756944,-84.175556,extant,12/1/02,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania triquetra,9.756944,-84.175556,extant,12/1/02,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania cardiospermoides,9.756944,-84.175556,extant,12/1/02,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania mexicana,9.775556,-84.1725,extant,1/3/97,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania atrolineata,9.775556,-84.1725,extant,1/3/97,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania mexicana,9.775556,-84.1725,extant,1/3/97,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania atrolineata,9.775556,-84.1725,extant,1/3/97,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania atrolineata,9.775556,-84.1725,extant,1/3/97,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania mexicana,9.77,-84.17,extant,1/3/97,MO,"INB, MO","INB, MO","INB, MO",NA,280,1,NA,
Serjania,Serjania atrolineata,9.77,-84.17,extant,1/3/97,MO,"CR, MO","CR, MO","CR, MO",NA,280,1,NA,
Serjania,Serjania atrolineata,9.77,-84.17,extant,1/3/97,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Serjania,Serjania racemosa,9.916667,-84.166667,extant,10/3/93,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania atrolineata,9.4,-84.16,extant,3/7/86,MO,MO,MO,MO,NA,280,1,NA,
Serjania,Serjania racemosa,9.916667,-84.155556,extant,2/12/03,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania racemosa,9.7055556,-84.14167,extant,12/6/02,MO,NA,NA,NA,NA,280,1,NA,
Serjania,Serjania racemosa,9.705556,-84.141667,extant,12/6/02,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania racemosa,9.705556,-84.141667,extant,12/6/02,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania racemosa,9.705556,-84.141667,extant,12/6/02,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania racemosa,9.705556,-84.141667,extant,12/6/02,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania racemosa,9.705556,-84.141667,extant,12/6/02,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania racemosa,9.705556,-84.141667,extant,12/6/02,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania racemosa,9.703333,-84.130833,extant,12/8/96,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania racemosa,9.703333,-84.130833,extant,12/8/96,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania racemosa,9.703333,-84.130833,extant,12/8/96,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania racemosa,9.703333,-84.130833,extant,12/8/96,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania racemosa,9.7,-84.13,extant,NA,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Serjania,Serjania racemosa,9.7,-84.13,extant,12/8/96,MO,"CR, MO","CR, MO","CR, MO",NA,280,1,NA,
Serjania,Serjania caracasana,9.636111,-84.122222,extant,12/29/97,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania caracasana,9.636111,-84.122222,extant,12/29/97,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania caracasana,9.636111,-84.122222,extant,12/29/97,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania caracasana,9.636111,-84.122222,extant,12/29/97,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania caracasana,9.636111,-84.122222,extant,12/29/97,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania macrocarpa,10.4054,-84.1211,extant,NA,SALVIAS,La Selva Secondary Forest Plots,Susan Letcher,NA,NA,33,1,NA,
Serjania,Serjania caracasana,9.63,-84.12,extant,12/29/97,MO,"CR, MO","CR, MO","CR, MO",NA,280,1,NA,
Serjania,Serjania pyramidata,14.66666,-84.11666,extant,3/2/79,MO,MO,MO,MO,NA,280,1,NA,
Serjania,Serjania rufisepala,9.844167,-84.112778,extant,4/8/92,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania rufisepala,9.8441666,-84.1127778,extant,4/8/92,MO,"INB, MO","INB, MO","INB, MO",NA,280,1,NA,
Serjania,Serjania macrocarpa,10.409722,-84.1125,extant,9/5/96,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania rufisepala,9.84,-84.11,extant,4/8/92,MO,MO,MO,MO,NA,280,1,NA,
Serjania,Serjania macrocarpa,10.4143,-84.1045,extant,NA,SALVIAS,La Selva Secondary Forest Plots,Susan Letcher,NA,NA,33,1,NA,
Serjania,Serjania macrocarpa,10.4054,-84.102,extant,NA,SALVIAS,La Selva Secondary Forest Plots,Susan Letcher,NA,NA,33,1,NA,
Serjania,Serjania rhombea,10.399,-84.0995,extant,NA,SALVIAS,La Selva Secondary Forest Plots,Susan Letcher,NA,NA,33,1,NA,
Serjania,Serjania rhombea,10.399,-84.0995,extant,NA,SALVIAS,La Selva Secondary Forest Plots,Susan Letcher,NA,NA,33,1,NA,
Serjania,Serjania rhombea,10.399,-84.0995,extant,NA,SALVIAS,La Selva Secondary Forest Plots,Susan Letcher,NA,NA,33,1,NA,
Serjania,Serjania mexicana,13.48333,-84.08333,extant,3/17/71,MO,MO,MO,MO,NA,280,1,NA,
Serjania,Serjania mexicana,9.677778,-84.079167,extant,12/26/96,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania mexicana,9.677778,-84.079167,extant,12/26/96,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania mexicana,9.67,-84.07,extant,12/26/96,MO,"INB, MO","INB, MO","INB, MO",NA,280,1,NA,
Serjania,Serjania macrocarpa,10.4565,-84.0681,extant,NA,SALVIAS,La Selva Secondary Forest Plots,Susan Letcher,NA,NA,33,1,NA,
Serjania,Serjania macrocarpa,10.4565,-84.0681,extant,NA,SALVIAS,La Selva Secondary Forest Plots,Susan Letcher,NA,NA,33,1,NA,
Serjania,Serjania rufisepala,9.998056,-84.0675,extant,3/28/16,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania rufisepala,9.998056,-84.0675,extant,3/28/16,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania rufisepala,9.998056,-84.0675,extant,3/28/16,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania rufisepala,9.998056,-84.0675,extant,3/28/16,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania mexicana,14.68333,-84.06666,extant,3/3/79,MO,MO,MO,MO,NA,280,1,NA,
Serjania,Serjania macrocarpa,10.4554,-84.0659,extant,NA,SALVIAS,La Selva Secondary Forest Plots,Susan Letcher,NA,NA,33,1,NA,
Serjania,Serjania macrocarpa,10.4551,-84.0645,extant,NA,SALVIAS,La Selva Secondary Forest Plots,Susan Letcher,NA,NA,33,1,NA,
Serjania,Serjania macrocarpa,10.4568,-84.0631,extant,NA,SALVIAS,La Selva Secondary Forest Plots,Susan Letcher,NA,NA,33,1,NA,
Serjania,Serjania paucidentata,11.05,-84.05,extant,2/24/77,MO,MO,MO,MO,NA,280,1,NA,
Serjania,Serjania membranacea,10.569444,-84.047222,extant,1/12/97,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania membranacea,10.569444,-84.047222,extant,1/12/97,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania membranacea,10.569444,-84.047222,extant,1/12/97,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania membranacea,10.569444,-84.047222,extant,1/12/97,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania racemosa,9.836111,-84.045,extant,7/13/95,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania racemosa,9.833333,-84.044444,extant,12/23/97,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania racemosa,9.833333,-84.044444,extant,12/23/97,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania racemosa,9.833333,-84.044444,extant,12/23/97,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania pluvialiflorens,10.56,-84.04,extant,1/12/97,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Serjania,Serjania membranacea,10.56,-84.04,extant,1/12/97,MO,"INB, MO","INB, MO","INB, MO",NA,280,1,NA,
Serjania,Serjania racemosa,9.83,-84.04,extant,7/13/95,MO,"CR, MO","CR, MO","CR, MO",NA,280,1,NA,
Serjania,Serjania racemosa,9.83,-84.04,extant,12/23/97,MO,"CR, MO","CR, MO","CR, MO",NA,280,1,NA,
Serjania,Serjania racemosa,9.83,-84.04,extant,1/1/95,MO,INB,INB,INB,NA,280,1,NA,
Serjania,Serjania racemosa,9.83,-84.04,extant,7/13/95,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Serjania,Serjania racemosa,9.83,-84.04,extant,NA,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Serjania,Serjania rhombea,10.4134,-84.0278,extant,NA,SALVIAS,La Selva Secondary Forest Plots,Susan Letcher,NA,NA,33,1,NA,
Serjania,Serjania rhombea,10.4134,-84.0278,extant,NA,SALVIAS,La Selva Secondary Forest Plots,Susan Letcher,NA,NA,33,1,NA,
Serjania,Serjania racemosa,9.83,-84.01,extant,3/16/77,MO,MO,MO,MO,NA,280,1,NA,
Serjania,Serjania macrocarpa,9.6667,-84,extant,3/17/90,GBIF,F,F,F,Botany,3567,1,NA,
Serjania,Serjania diversifolia,22.15,-83.983333,extant,NA,GBIF,FR,FR,FR,Herbarium Senckenbergianum,3497,1,NA,
Serjania,Serjania diversifolia,22.15,-83.983333,extant,NA,GBIF,FR,FR,FR,Herbarium Senckenbergianum,3497,1,NA,
Serjania,Serjania acuta,9.9,-83.98,extant,3/19/65,MO,MO,MO,MO,NA,280,1,NA,
Serjania,Serjania rhombea,9.71,-83.96,extant,10/10/76,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Serjania,Serjania valerioi,10.0114,-83.9519,extant,1/25/26,GBIF,F,F,F,Botany,3567,1,NA,
Serjania,Serjania pteropoda,10.0114,-83.9519,extant,4/9/35,GBIF,F,F,F,Botany,3567,1,NA,
Serjania,Serjania valerioi,10.0114,-83.9519,extant,NA,GBIF,F,F,F,Botany,3567,1,NA,
Serjania,Serjania rhombea,10.0114,-83.9519,extant,1846-11-01,GBIF,F,F,F,Botany,3567,1,NA,
Serjania,Serjania valerioi,10.0114,-83.9519,extant,1/25/26,GBIF,F,F,F,Botany,3567,1,NA,
Serjania,Serjania inebrians,10.0114,-83.9519,extant,1847-01-01,GBIF,F,F,F,Botany,3567,1,NA,
Serjania,Serjania valerioi,9.8,-83.916667,extant,11/15/87,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania mexicana,13.13333,-83.91666,extant,4/19/49,MO,NA,NA,NA,NA,280,1,NA,
Serjania,Serjania racemosa,9.780164,-83.9076,extant,12/5/00,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania racemosa,9.780164,-83.9076,extant,12/5/00,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania racemosa,9.780164,-83.9076,extant,12/5/00,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania racemosa,9.780164,-83.9076,extant,12/5/00,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania racemosa,9.780164,-83.9076,extant,12/5/00,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania racemosa,9.780164,-83.9076,extant,12/5/00,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania racemosa,9.77,-83.9,extant,5/12/00,GBIF,MA,MA,MA,MA,3753,1,NA,
Serjania,Serjania rufisepala,9.635278,-83.883978,extant,9/3/02,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania rufisepala,9.635278,-83.883978,extant,9/3/02,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania rufisepala,9.635278,-83.883978,extant,9/3/02,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania rufisepala,9.635278,-83.883978,extant,9/3/02,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania rufisepala,9.635278,-83.883978,extant,9/3/02,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania paniculata,10.5944444,-83.8,extant,3/14/91,MO,MO,MO,MO,NA,280,1,NA,
Serjania,Serjania paniculata,10.594444,-83.8,extant,3/14/91,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania mexicana,9.8,-83.7,extant,4/16/83,MO,MO,MO,MO,NA,280,1,NA,
Serjania,Serjania mexicana,14.305278,-83.695,extant,4/20/78,GBIF,ENCB-IPN,ENCB-IPN,ENCB-IPN,ENCB,2187,1,NA,
Serjania,Serjania mexicana,14.30833,-83.69166,extant,4/20/78,MO,MO,MO,MO,NA,280,1,NA,
Serjania,Serjania macrocarpa,10.68333,-83.66666,extant,9/15/86,MO,MO,MO,MO,NA,280,1,NA,
Serjania,Serjania decapleuria,9.36055,-83.66361,extant,1/1/39,MO,MO,MO,MO,NA,280,1,NA,
Serjania,Serjania mexicana,9.34666,-83.6575,extant,3/1/39,MO,MO,MO,MO,NA,280,1,NA,
Serjania,Serjania cornigera,9.33194,-83.65277,extant,1/1/39,MO,MO,MO,MO,NA,280,1,NA,
Serjania,Serjania macrocarpa,10.68333,-83.65,extant,9/15/86,MO,MO,MO,MO,NA,280,1,NA,
Serjania,Serjania membranacea,9.340278,-83.645833,extant,8/1/94,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania racemosa,9.38944,-83.64055,extant,1/1/36,MO,MO,MO,MO,NA,280,1,NA,
Serjania,Serjania mexicana,9.38333,-83.64027,extant,2/1/36,MO,MO,MO,MO,NA,280,1,NA,
Serjania,Serjania goniocarpa,9.34,-83.64,extant,8/1/94,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Serjania,Serjania membranacea,9.34,-83.64,extant,8/1/94,MO,CR,CR,CR,NA,280,1,NA,
Serjania,Serjania rhombea,9.385,-83.63888,extant,1/1/37,MO,MO,MO,MO,NA,280,1,NA,
Serjania,Serjania pluvialiflorens,8.5,-83.607,extant,NA,SALVIAS,Gentry Transect Dataset,James S. MIller,NA,NA,14,1,NA,
Serjania,Serjania mexicana,8.73,-83.6,extant,3/28/91,MO,CR,CR,CR,NA,280,1,NA,
Serjania,Serjania mexicana,8.733333,-83.6,extant,3/28/91,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania mexicana,12.9,-83.6,extant,4/10/49,MO,NA,NA,NA,NA,280,1,NA,
Serjania,Serjania circumvallata,8.480556,-83.591667,extant,5/25/95,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania racemosa,8.466667,-83.583335,extant,3/30/88,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania macrocarpa,8.466667,-83.583333,extant,2/3/89,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania macrocarpa,8.46,-83.58,extant,2/3/89,MO,MO,MO,MO,NA,280,1,NA,
Serjania,Serjania pyramidata,8.7,-83.566667,extant,1/24/91,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania mexicana,8.45,-83.56,extant,3/30/88,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Serjania,Serjania decapleuria,8.7,-83.56,extant,1/24/91,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Serjania,Serjania racemosa,8.45,-83.55,extant,3/30/88,MO,MO,MO,MO,NA,280,1,NA,
Serjania,Serjania atrolineata,9.0416666,-83.5394444,extant,1/9/00,MO,"CR, MO","CR, MO","CR, MO",NA,280,1,NA,
Serjania,Serjania atrolineata,9.04,-83.53,extant,1/9/00,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Serjania,Serjania circumvallata,8.7,-83.516668,extant,10/31/93,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania circumvallata,8.7,-83.516668,extant,1/9/94,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania circumvallata,8.7,-83.51,extant,1/9/94,MO,"CR, MO","CR, MO","CR, MO",NA,280,1,NA,
Serjania,Serjania circumvallata,8.7,-83.51,extant,10/31/93,MO,"CR, MO","CR, MO","CR, MO",NA,280,1,NA,
Serjania,Serjania atrolineata,8.7,-83.51,extant,3/24/73,MO,MO,MO,MO,NA,280,1,NA,
Serjania,Serjania mexicana,8.5696111,-83.50817,extant,3/17/10,MO,NA,NA,NA,NA,280,1,NA,
Serjania,Serjania mexicana,8.569611,-83.508167,extant,3/17/10,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania mexicana,8.569611,-83.508167,extant,3/17/10,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania mexicana,8.569611,-83.508167,extant,3/17/10,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania mexicana,8.569611,-83.508167,extant,3/17/10,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania mexicana,8.569611,-83.508167,extant,3/17/10,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania atrolineata,8.71,-83.5,extant,2/15/74,MO,MO,MO,MO,NA,280,1,NA,
Serjania,Serjania mexicana,10.08,-83.48,extant,NA,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Serjania,Serjania pyramidata,8.983333,-83.466667,extant,12/13/89,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania pyramidata,8.98,-83.46,extant,12/13/89,MO,"CR, MO","CR, MO","CR, MO",NA,280,1,NA,
Serjania,Serjania macrocarpa,8.729167,-83.456111,extant,1/24/92,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Serjania,Serjania triquetra,8.7325,-83.453139,extant,7/31/13,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
